yellowness,symmetry,target
0.7794273070060073,0.2573052729095505,1.0
0.7770050070876928,0.015915402182814283,1.0
0.9770922527691576,0.3042096243077454,1.0
0.04303189802502183,0.14089929929107015,0.0
0.7604333695173195,0.19312296164768614,1.0
0.7960635810800942,0.040560244751117414,1.0
0.9033203869619392,0.17023548159610302,1.0
0.9811883772539896,0.09101582432325617,1.0
0.4071935432089721,0.4653792700432929,0.0
0.7909002201251322,0.2919751982926921,0.0
0.7446064016998059,0.05132770284718502,1.0
0.7042461158640657,0.1394273613653408,1.0
0.4865582205469459,0.09010119300570373,1.0
0.8701970321387309,0.08050272772245938,1.0
0.4879966442954461,0.07545720501665662,1.0
0.8060522484016319,0.18507663004084893,1.0
0.9600083993682372,0.21496313622485475,1.0
0.9130105188097779,0.1576653469122522,1.0
0.8514109343494871,0.05488048304574298,1.0
0.80168004228641,0.1389441554585827,1.0
0.4071895284437042,0.10781794199077822,0.0
0.8684690883624507,0.5559356108544342,0.0
0.9564287830591288,0.325816592762228,1.0
0.972409054450932,0.2631881391699117,1.0
0.6655250261997855,0.14504404473607513,1.0
0.8430752613377969,0.1301384748928893,1.0
0.0813001777395368,0.8512744986139124,0.0
0.65584896292129,0.06880296605891845,1.0
0.13861498256505236,0.07338945572324149,0.0
0.2130577449890896,0.4831839893266828,0.0
0.5977985194723768,0.06595108046497289,1.0
0.8818871835271361,0.2525564847184616,1.0
0.6332869896013681,0.6237308774101332,0.0
0.6200292279292292,0.05227918699700751,1.0
0.9728988650826462,0.055948254587649286,1.0
0.7796121679349788,0.1162423823145534,1.0
0.7142625623058267,0.05945246402756889,1.0
0.7462949234220196,0.21557408580850376,1.0
0.9825064946986178,0.19673338015244068,1.0
0.4874935466645536,0.9700897806389516,0.0
0.7783945672990552,0.09121032765466254,1.0
0.9727951417449234,0.3270392145911129,1.0
0.4313485459599545,0.8165332719298629,0.0
0.9172693784076624,0.2584211890330088,1.0
0.3343397987305785,0.7921084238503471,0.0
0.7639171298479235,0.7965128981349989,0.0
0.6368938539969135,0.11261854049189644,1.0
0.8178193322202296,0.0780854574695918,1.0
0.8971945924545096,0.08997768379308768,1.0
0.9488397943754839,0.1421896621460141,1.0
0.7938567991505594,0.2044133286173556,1.0
0.9591258337916276,0.08128804743907446,1.0
0.8774189958666698,0.7887484758303459,0.0
0.5562937981900863,0.7888485824694144,0.0
0.7632266972834254,0.25570254019339383,1.0
0.9430455378046,0.2579942706892662,1.0
0.6066997570390523,0.11646191579528087,1.0
0.2369331212855237,0.4028730403938258,0.0
0.049462597203163136,0.4263192815259336,0.0
0.5543488422387922,0.1505842629133555,0.0
0.5319690354959128,0.2206453907874537,0.0
0.8015559340069673,0.6619001033317751,0.0
0.7450064277247008,0.5309255622901283,0.0
0.9553740864181876,0.08475051353911844,1.0
0.8761564133557673,0.18353216838909592,1.0
0.7368926814010733,0.049457133855007385,1.0
0.6030489486642135,0.08364621446087282,1.0
0.5598306464935955,0.2822070406669021,0.0
0.7738814331733209,0.14236156813800138,1.0
0.7333837512014482,0.16240337105424366,1.0
0.9438566593654654,0.1426853124217261,1.0
0.9380742370442507,0.3475002829204953,1.0
0.3002519450424298,0.3974244221036847,0.0
0.855440386220784,0.1850814477427973,1.0
0.15167623580496936,0.6169888471761572,0.0
0.9687923782061748,0.22333638449326296,1.0
0.8548476289455564,0.24131518608969005,1.0
0.29486210280224984,0.4877252819061638,0.0
0.9969673022362796,0.11922951594324682,1.0
0.9574944521212482,0.13108863014848274,1.0
0.7275273569933466,0.12596662090785515,1.0
0.05028661776744703,0.9749368150656356,0.0
0.9830428240539459,0.1128798913907211,1.0
0.7004548137286737,0.1149787844460084,1.0
0.9714214162132698,0.08901375809491707,1.0
0.14230212741117507,0.6310187524755018,0.0
0.5821328241484108,0.11322368771119096,1.0
0.7797638635320377,0.006143054899176104,1.0
0.228219682814942,0.8305675123705567,0.0
0.984068669250669,0.013022585404061314,1.0
0.5525556821195424,0.09350582276292473,1.0
0.9156076167021134,0.12154663995228066,1.0
0.8517267625241295,0.4872184331152275,0.0
0.6125544546984687,0.05661896948925825,1.0
0.5537047026820914,0.1311370794799862,1.0
0.0699471654766156,0.8502685169412038,0.0
0.49997425224784703,0.1043756946714378,0.0
0.691958427048769,0.20289959551769127,1.0
0.681701152677474,0.11544530070043438,1.0
0.6384977370834491,0.11583157450510714,1.0
0.7442563411655144,0.4699499816435142,0.0
0.5510048027991059,0.5123502900293424,0.0
0.7274475795951035,0.03406672041322456,1.0
0.711413152954981,0.15142907372358547,1.0
0.8053405187013247,0.047162784099348036,1.0
0.5154909873888095,0.28680472066228435,0.0
0.36278536166047903,0.8348731822602004,0.0
0.8331675946327104,0.027131864535585474,1.0
0.8825669022831588,0.3237768228858279,1.0
0.4980898494723698,0.028618471514013862,1.0
0.9401499773339856,0.20452685674437632,1.0
0.8228721625230143,0.2824021468573529,1.0
0.8169184350944458,0.52931606330471,0.0
0.8432447490898719,0.14684715789944935,1.0
0.8404596968767526,0.4828860870982854,0.0
0.8313064325454605,0.2640731451050664,1.0
0.20039595926461606,0.5634920120926845,0.0
0.6441239720031959,0.13619571396527516,1.0
0.605673885500751,0.13523278242338474,1.0
0.8876686360704696,0.1944869799016068,1.0
0.8902786484112067,0.01912248666550187,1.0
0.7318261919793047,0.39854764845520735,0.0
0.6032680398630509,0.7524136749449449,0.0
0.8740914326529213,0.058520161968455886,1.0
0.22333980386695407,0.078756900861638,0.0
0.9363556932954104,0.20041539492730584,1.0
0.6498791909280031,0.0050711251688702035,1.0
0.6637903957608535,0.13020054600039746,1.0
0.4312743430032641,0.0320380649484584,1.0
0.12423826023511295,0.6176074151520434,0.0
0.4781526919395944,0.7200173760285569,0.0
0.9099789808382512,0.10720713004802583,1.0
0.8293021742280279,0.2416816696251273,1.0
0.8939856478834429,0.18658256468277226,1.0
0.5511027205362331,0.02196582087097876,1.0
0.7320753471389299,0.1597766093770089,1.0
0.37873821184376094,0.7365874950232616,0.0
0.4063376291040076,0.03627350343259095,1.0
0.8413173163586447,0.0014114983603240596,1.0
0.9029081519262616,0.09575299346482384,1.0
0.8298456469962369,0.28119120577056683,1.0
0.7139577211266666,0.09313376270464102,1.0
0.82701770356273,0.01289848800108162,1.0
0.7387611555284554,0.12065463111356367,1.0
0.7491392840901819,0.02425811711907722,1.0
0.8743087910672005,0.8299978542898406,0.0
0.6968591145702309,0.13086905801804186,1.0
0.5640157802895399,0.002646565275063573,1.0
0.3617993798728657,0.2949907240145646,0.0
0.6801277051164584,0.7250936971462209,0.0
0.06783575617497116,0.2425292273257076,0.0
0.1885228787997163,0.7458738512186412,0.0
0.9563096413266728,0.3727851819514128,1.0
0.23536446956179835,0.8167150860903578,0.0
0.5449830281597969,0.044380134848615235,1.0
0.5833032083117946,0.13809731732690633,1.0
0.7628142427718957,0.1325817788024235,1.0
0.28644543264987,0.08547663713926924,0.0
0.7100587863397161,0.32355269171268075,0.0
0.7706338633540005,0.08551893129698937,1.0
0.6911717522992206,0.6851123398264605,0.0
0.8725671640991008,0.4840934826599281,0.0
0.4282276557571447,0.6363109200958245,0.0
0.18566021443267644,0.2528667789990302,0.0
0.10403801331579456,0.9609461865291846,0.0
0.9526300269113122,0.3375651821889266,1.0
0.9100181139845896,0.08435603958370151,1.0
0.8857637494380132,0.6650008488896404,0.0
0.6854436273416838,0.019644471081921917,1.0
0.4540905512851802,0.9376480064759888,0.0
0.7840443794718945,0.16049415292052416,1.0
0.5755292937844869,0.1662160225214605,0.0
0.3619937559735191,0.5451370947418515,0.0
0.8817797337077965,0.08040042006433612,1.0
0.065740928824378,0.713023923891058,0.0
0.9319259291708591,0.1915382438674176,1.0
0.9163035059519816,0.05491591377704985,1.0
0.8820678371559229,0.3043786533548096,1.0
0.7002467888320408,0.0338105839977193,1.0
0.994224159947854,0.0646348401257013,1.0
0.7172194122356337,0.596196890928272,0.0
0.9127497119514238,0.26900701883271183,1.0
0.27843491232661943,0.8662999212805659,0.0
0.5295099300051248,0.0038387693391676025,1.0
0.7401024761279642,0.2048264074183412,1.0
0.4982121484030875,0.07354609657653666,1.0
0.40533474522939583,0.7133937812858132,0.0
0.9787011106095148,0.14300144237665582,1.0
0.4397498133588754,0.9179601102283048,0.0
0.6966058615133957,0.07870947236206027,1.0
0.24173058552292,0.4052628364904146,0.0
0.962021274696832,0.08311361417761441,1.0
0.7623221008366714,0.23695869097864364,1.0
0.7879028952541907,0.07033220524335504,1.0
0.9188361174768848,0.11490433114515472,1.0
0.802952497071241,0.9878177441861186,0.0
0.7223982244541751,0.20789809034895146,1.0
0.9574952126969896,0.20549470838737105,1.0
0.8498697878427328,0.04105428081369957,1.0
0.7459403722587492,0.2289852657636452,1.0
0.6605929326254067,0.10181930765363502,1.0
0.9636785935641786,0.6902776660606432,0.0
0.2259809012393021,0.8867495525019828,0.0
0.8136220978795164,0.9425010779341976,0.0
0.5973571625361129,0.8487258181600966,0.0
0.3639955970741648,0.3554085173818429,0.0
0.5982385565526052,0.09703258819278326,1.0
0.7949313282951158,0.13284253559201098,1.0
0.9508011996922572,0.2836632017621989,1.0
0.5976536250199377,0.00494327679738049,1.0
0.8943209202406406,0.06997131012490121,1.0
0.8294477452347323,0.21291065105256288,1.0
0.4702572344498157,0.016240929591675782,1.0
0.9887566650094208,0.2561079765304273,1.0
0.6733898343376801,0.19953563350104567,1.0
0.030181863928589125,0.051282982593409465,0.0
0.8430803480798624,0.15315716123130618,1.0
0.6866649642346538,0.8313141719375887,0.0
0.5899056440346588,0.9639367789743394,0.0
0.5895287119951055,0.12474853723557915,1.0
0.6885831875284979,0.1560408213479232,1.0
0.5577090954093971,0.10911274704890947,1.0
0.3859483179635552,0.9794964832923296,0.0
0.4594819424037417,0.8990371122846121,0.0
0.5754063443256756,0.040054796282856686,1.0
0.8008381400536599,0.06518608297097728,1.0
0.7707671302231756,0.3091126517120477,0.0
0.4830574667446522,0.5187398922931478,0.0
0.2645994787372596,0.9278371387032625,0.0
0.7242899790757658,0.10304471128970748,1.0
0.8452406155321279,0.09190961414668798,1.0
0.030850759768962007,0.14496524582243295,0.0
0.14998708896230614,0.8731749526761947,0.0
0.9033407623306212,0.6866447528272428,0.0
0.9180118652964596,0.07090350565881988,1.0
0.9035041893264558,0.17326818365536387,1.0
0.7695416810520334,0.24803757992190256,1.0
0.3446047952188241,0.1283186209394479,0.0
0.9871180941705772,0.13737961421316994,1.0
0.5018961796830301,0.121908691281138,0.0
0.16622594636636026,0.3964152455042492,0.0
0.8178633227904482,0.1235303396051669,1.0
0.9874513078299144,0.3757810024101789,1.0
0.8671981008986921,0.950291069258861,0.0
0.3361948150985069,0.03091178556190676,0.0
0.8798985590979602,0.08121008811104911,1.0
0.9161530721854838,0.37680627028608615,0.0
0.6226637149444979,0.07897683885629257,1.0
0.5544076337638676,0.12420945880045785,1.0
0.07713735593151717,0.3130356781735543,0.0
0.009128031116055979,0.8736536584635133,0.0
0.1537996451920534,0.06407825296625047,0.0
0.9762082675123904,0.3040241359443022,1.0
0.8799651820806093,0.181985459466746,1.0
0.9906391238552962,0.15447978133465287,1.0
0.8995263874773957,0.9042825394760822,0.0
0.841111925072727,0.346795446555882,0.0
0.2881247679843496,0.9842714922538718,0.0
0.5697397835036003,0.10704782867938024,1.0
0.465355663754019,0.6263842137270164,0.0
0.19884701310610087,0.8581890283009906,0.0
0.5174665238293121,0.0689507662934652,1.0
0.4006736755444191,0.03267343266344469,1.0
0.997946169850126,0.22088552010088766,1.0
0.7560595848684173,0.5462658827084751,0.0
0.7614029670301243,0.3671136514418067,0.0
0.6728313529237577,0.0826435514613375,1.0
0.5947320249744364,0.3897219115175773,0.0
0.48606436668590003,0.03166237658551674,1.0
0.2724021031897188,0.5799328467294136,0.0
0.9629005582734621,0.2979164965208553,1.0
0.9573484544045826,0.4506018028052153,0.0
0.8287960268372282,0.2770003097162429,1.0
0.17388451553566478,0.38822805498795937,0.0
0.6910606032777993,0.3525672086205464,0.0
0.8715175685378747,0.1638989808592337,1.0
0.6519108965552372,0.09250761986626008,1.0
0.7033119276253194,0.08128743028706062,1.0
0.900601543970311,0.12795027518639668,1.0
0.06751810755727816,0.5888595552358262,0.0
0.9917936014107702,0.32938568987352,1.0
0.8302668016218954,0.9086387426034559,0.0
0.8934892064271268,0.11120856953997917,1.0
0.7266383136039001,0.01567275126543965,1.0
0.3823693761974476,0.0019674952245264388,1.0
0.554042034363848,0.8709551432955713,0.0
0.2929290862691607,0.2774131630312148,0.0
0.8857443495425098,0.022606716439514167,1.0
0.7040321355773608,0.07253939960347855,1.0
0.9386521082941648,0.12310661015635273,1.0
0.7641861441287491,0.5925107381927025,0.0
0.06821305518334378,0.3837092335556425,0.0
0.738203095759863,0.10633754445576138,1.0
0.03798304978759592,0.8727695664026129,0.0
0.42946658952452255,0.6148114473605394,0.0
0.9916313477136974,0.09298767549798624,1.0
0.6186149647730268,0.019322437587317328,1.0
0.4783005862960992,0.07797981955469235,1.0
0.8616185076836314,0.1582786342848691,1.0
0.9859283072092894,0.22375423066901884,1.0
0.6738588212429452,0.1174053315022915,1.0
0.5213122126574637,0.9713014138096407,0.0
0.9235318758650622,0.20131088550299905,1.0
0.8554572153188759,0.03667970862089731,1.0
0.9360776836920226,0.14805059430436185,1.0
0.7180646866738365,0.3647236467806741,0.0
0.3552242003859176,0.012318077046898912,1.0
0.5207763200575402,0.17150019905436253,0.0
0.4683743956511861,0.008758097637281859,1.0
0.6945528589889975,0.2729185456394456,0.0
0.8121790091643903,0.08529595643263697,1.0
0.5035948288984229,0.32598546363916464,0.0
0.7178124731353843,0.03702103670243173,1.0
0.9004562988878888,0.6782530813029153,0.0
0.0604113186049231,0.3966472799491639,0.0
0.5411557096622092,0.0487910335692272,1.0
0.7961559248492288,0.5763335605955882,0.0
0.5874064918048969,0.354535768674386,0.0
0.9392554636128588,0.16114427699922362,1.0
0.6208950855580352,0.13501340565767214,1.0
0.611006745593908,0.01848566131794249,1.0
0.5530955680314629,0.07010621533473305,1.0
0.7939497837162148,0.9333735598208937,0.0
0.5258703085200984,0.024318176272743804,1.0
0.9778750368840204,0.22916546323650225,1.0
0.4563008325469751,0.020911125596997367,1.0
0.20337152303949269,0.6288429056395588,0.0
0.4394824643423699,0.051035560813428416,1.0
0.8804263339608852,0.25174971801514623,1.0
0.7717864750212678,0.6541642201531028,0.0
0.4717492975865594,0.6401256707308872,0.0
0.764016279230015,0.12065611976886992,1.0
0.8557601596569597,0.29022390218962923,1.0
0.8735705500495478,0.969740440393629,0.0
0.8217735897034362,0.1501114786547484,1.0
0.9763363251802832,0.15144658157003865,1.0
0.777947748812889,0.2369204468946345,1.0
0.06281748771704854,0.5105603411252783,0.0
0.765240442665308,0.11564815889788282,1.0
0.7000948285125925,0.10089748024051493,1.0
0.9862895226825568,0.91322405308358,0.0
0.8639691795884109,0.12958920650852768,1.0
0.9673226910261434,0.00679852668172698,1.0
0.9660261351469652,0.059708545373932324,1.0
0.8280035740448207,0.1870755277329253,1.0
0.8826623429233539,0.029398016894885082,1.0
0.9703418202419204,0.3109052680384677,1.0
0.7961512226685412,0.522128111226538,0.0
0.9016755262477506,0.16071436282702511,1.0
0.6591550103760072,0.9374849573031268,0.0
0.5139790247373032,0.6973086753424348,0.0
0.6821093982118769,0.2825824814405333,0.0
0.31276221238290003,0.2429630344240681,0.0
0.5660223868481535,0.2268322616166889,0.0
0.8934719597340867,0.3816905470852705,0.0
0.013909549411086351,0.7263254861291313,0.0
0.4824743717526693,0.3532639964570912,0.0
0.8750267912983657,0.8411470942494618,0.0
0.5759468647478356,0.0371399351717232,1.0
0.8757113409968421,0.4918487595830241,0.0
0.9307670679418614,0.2757707772047277,1.0
0.4405884629870326,0.9865110528889116,0.0
0.017587120721411997,0.20266983979334047,0.0
0.6653006911365418,0.10459931032545022,1.0
0.9808706754198516,0.03980402969546415,1.0
0.7650120991748904,0.2181124585474216,1.0
0.9414654743261048,0.07112068056168408,1.0
0.8142131952832643,0.2732594992259503,1.0
0.5899112145491832,0.010903832185225835,1.0
0.5959280779839066,0.028194514484925718,1.0
0.11598792236754027,0.4153774918661313,0.0
0.030282553026996336,0.6076428793607139,0.0
0.2340760298238809,0.9009311718664802,0.0
0.6730072705348369,0.7251128218447359,0.0
0.6921295644050443,0.23744526772562802,0.0
0.4313567194401152,0.25442082581546144,0.0
0.8850116699351169,0.2999473672883731,1.0
0.12257835403445105,0.0807433199295766,0.0
0.9043867825739658,0.21314483036994744,1.0
0.5360326900650497,0.008623663390508463,1.0
0.6324652797379338,0.03560887697059667,1.0
0.9640669753676152,0.04693213390579931,1.0
0.9284534674894462,0.7065881620119688,0.0
0.585181022354036,0.9106341229963176,0.0
0.2947453633806741,0.18805492022561296,0.0
0.9945971369850699,0.3000006550339813,1.0
0.8775861951768531,0.12391465094317322,1.0
0.4053899761153527,0.6282028117008748,0.0
0.7774382590650614,0.021276603959208492,1.0
0.9673150181926352,0.21675240972716286,1.0
0.9216028654472408,0.2050951398949812,1.0
0.8612527453445294,0.18905520191891345,1.0
0.9191475428780546,0.2470150285982801,1.0
0.2578601894336682,0.1405723685461989,0.0
0.7520803299066725,0.06410421171021496,1.0
0.9386380368691868,0.08868446320330314,1.0
0.8195879343290842,0.27685079132801904,1.0
0.6110967866574616,0.07431932843025679,1.0
0.4890438965105862,0.08018608329975242,1.0
0.6010395924311095,0.0852210968847753,1.0
0.3032051159200026,0.3155037598824396,0.0
0.8761714057194581,0.08519038891249198,1.0
0.7034929115654065,0.2140444124134244,1.0
0.5703524152423634,0.014380556469134718,1.0
0.818063660967635,0.09154702843794227,1.0
0.9995735555037796,0.2428975210255827,1.0
0.9413067253483026,0.24975592646461925,1.0
0.5894162776848629,0.04222865603900172,1.0
0.110815796208378,0.2513370572403037,0.0
0.6100637838692888,0.021818233418500758,1.0
0.7520896927329584,0.5562111623229445,0.0
0.3136318671985828,0.8262134579237381,0.0
0.5773910194879661,0.01822442313538396,1.0
0.2235580107994,0.9228189601605103,0.0
0.570441766896303,0.027011322670694282,1.0
0.6512357919739707,0.18495962032850688,1.0
0.8364622406889594,0.004601259167095084,1.0
0.7086416993785327,0.10873034129727907,1.0
0.1143269877724763,0.4926823012907706,0.0
0.6283415702892884,0.433882469775048,0.0
0.6808347878331849,0.16815541696694278,1.0
0.6209174469048344,0.09174291280409176,1.0
0.2356718002832616,0.2899098464109858,0.0
0.157053299308205,0.964840944635275,0.0
0.09658705742012652,0.4865230845943564,0.0
0.2846927624536949,0.9871134536732716,0.0
0.7346229831453747,0.06702416804103684,1.0
0.4854256594589884,0.013809224069142863,1.0
0.7837641059654633,0.012330694289826359,1.0
0.6452831758615474,0.08595665818840192,1.0
0.9375861318500298,0.7289600786764223,0.0
0.6140676939051599,0.14080380098195633,1.0
0.21800928244336856,0.4852898327145802,0.0
0.8206159830587941,0.19850567161256216,1.0
0.7652406210661997,0.15768309051499452,1.0
0.9616069178883304,0.10772150874121256,1.0
0.9463086165645976,0.19769993145049933,1.0
0.5012782498489899,0.09421113303240068,1.0
0.22760416256554994,0.6777516489038513,0.0
0.6960227658785899,0.9107067312495156,0.0
0.5514151139792577,0.8403290748334138,0.0
0.8295497919861655,0.26425468380647993,1.0
0.06922624968290393,0.3901045523097335,0.0
0.8066824197497563,0.3209279406179335,0.0
0.4392755203053503,0.040854560203694164,1.0
0.8453564107969812,0.6858671408353713,0.0
0.4889525691298492,0.27809292595137514,0.0
0.6110263744137359,0.09363624885453058,1.0
0.6993545258916166,0.11366584764167208,1.0
0.9014460350059128,0.9349801660993896,0.0
0.3317887999962961,0.8633409593610734,0.0
0.8269308270560101,0.13212052171859248,1.0
0.8758905089984356,0.3250205724023002,1.0
0.34312768594320003,0.9103399819088974,0.0
0.7368118984545305,0.058143324747072726,1.0
0.7307468236036344,0.6141436374237101,0.0
0.7867714337045126,0.19769508436250216,1.0
0.8468184896376438,0.6920063135413556,0.0
0.9059818150125328,0.22814148281208024,1.0
0.01628808658745784,0.4321168682845615,0.0
0.9839570605707346,0.3199150377511609,1.0
0.8726366161157458,0.3137340534603026,1.0
0.9864246884247576,0.8449470621838298,0.0
0.9372021759430842,0.4036202784319757,0.0
0.3094291126128702,0.5470421124459385,0.0
0.5102359576914945,0.8367981856077311,0.0
0.5526762208995827,0.0485644464157976,1.0
0.937487728201462,0.06799616823431588,1.0
0.929931789717924,0.06073689297612129,1.0
0.3332973507730487,0.8662255258566605,0.0
0.9544342214407879,0.3613642571818265,1.0
0.8218671407561603,0.06380872753881772,1.0
0.920440715437291,0.08576434144645695,1.0
0.9270673090559194,0.5428318871725165,0.0
0.8387440408879818,0.2511967179279651,1.0
0.9317629581858488,0.04518180250662561,1.0
0.2916295421004983,0.15109867051613654,0.0
0.37407081651813534,0.3679295820750091,0.0
0.7784347141642963,0.6047579802514207,0.0
0.6857636104515067,0.16371564234066502,1.0
0.8967115450381958,0.2440899387125676,1.0
0.09001730491434788,0.06428592206267048,0.0
0.6707011316613335,0.09018939898852983,1.0
0.945187843156114,0.3385029894765649,1.0
0.7864482497679712,0.03984892784122429,1.0
0.8633488939966234,0.933561854865092,0.0
0.5672799094997403,0.011733103752011862,1.0
0.666736713129969,0.0999920955423732,1.0
0.8037710841543434,0.9099583145777884,0.0
0.10259602079263208,0.3876408966309943,0.0
0.5540678707648921,0.8658522950133889,0.0
0.7733506873225563,0.4745587852279949,0.0
0.8996511679734751,0.2716881778039309,1.0
0.6347990934115421,0.16231094125477372,1.0
0.7413337536782093,0.03951974707215189,1.0
0.9195972473605682,0.010116672731528498,1.0
0.7377115997674075,0.6833089280327881,0.0
0.7753406187789693,0.7291368709047336,0.0
0.8613570899652689,0.08286763131014496,1.0
